year,category,nominee,workers,winner
1974,Film | Costume Design in 1974,Jesus Christ Superstar,Yvonne Blake,False
1974,Film | Direction in 1974,Day For Night (La Nuit Américaine),François Truffaut,True
1974,Film | Direction in 1974,The Day Of The Jackal,Fred Zinnemann,False
1974,Film | Direction in 1974,The Discreet Charm Of The Bourgeoisie (Le Charme Discret De La Bourgeoisie),Luis Buñuel,False
1974,Film | Direction in 1974,Don't Look Now,Nicolas Roeg,False
1974,Film | Fellowship in 1974,David Lean,,True
1974,Film | Film in 1974,Day For Night (La Nuit Américaine),,True
1974,Film | Film in 1974,The Day Of The Jackal,,False
1974,Film | Film in 1974,The Discreet Charm Of The Bourgeoisie (Le Charme Discret De La Bourgeoisie),,False
1974,Film | Film in 1974,Don't Look Now,,False
1974,Film | Film Editing in 1974,The Day Of The Jackal,Ralph Kemplen,True
1974,Film | Film Editing in 1974,Charley Varrick,Frank Morriss,False
1974,Film | Film Editing in 1974,Don't Look Now,Graeme Clifford,False
1974,Film | Film Editing in 1974,The National Health,Ralph Sheldon,False
1974,Film | John Grierson Award (Short Film) in 1974,Caring For History,,True
1974,Film | John Grierson Award (Short Film) in 1974,Artistry In Tureens,,False
1974,Film | John Grierson Award (Short Film) in 1974,The Scene From Melbury House,,False
1974,Film | John Grierson Award (Short Film) in 1974,Without Due Care,,False
1974,Film | Most Promising Newcomer To Leading Film Roles in 1974,Peter Egan,The Hireling,True
1974,Film | Most Promising Newcomer To Leading Film Roles in 1974,Jim Dale,"Adolf Hitler, My Part In His Downfall",False
1974,Film | Most Promising Newcomer To Leading Film Roles in 1974,David Essex,That'll Be The Day,False
1974,Film | Most Promising Newcomer To Leading Film Roles in 1974,Kris Kristofferson,Pat Garrett And Billy The Kid,False
1974,"Film | Robert Flaherty Award (Feature Length Film, Documentary In Content) in 1974",Grierson,National Film Board of Canada,True
1974,Film | Screenplay in 1974,The Discreet Charm Of The Bourgeoisie (Le Charme Discret De La Bourgeoisie),"Luis Buñuel, Jean-Claude Carrière",True
1974,Film | Screenplay in 1974,The Day Of The Jackal,Kenneth Ross,False
1974,Film | Screenplay in 1974,Sleuth,Anthony Schaffer,False
1974,Film | Screenplay in 1974,A Touch Of Class,"Melvin Frank, Jack Rose",False
1974,Film | Soundtrack in 1974,Jesus Christ Superstar,"Les Wiggins, Gordon K McCallum, Keith Grant",True
1974,Film | Soundtrack in 1974,The Day Of The Jackal,"Nicholas Stevenson, Robert Allen",False
1974,Film | Soundtrack in 1974,The Discreet Charm Of The Bourgeoisie (Le Charme Discret De La Bourgeoisie),"Guy Villette, Luis Buñuel",False
1974,Film | Soundtrack in 1974,Don't Look Now,"Rodney Holland, Peter Davies, Bob Jones",False
1974,Film | Specialised Film in 1974,A Man's World,,True
1974,Film | Specialised Film in 1974,The Pastfinders,,False
1974,Film | Specialised Film in 1974,"Who Sold You This, Then?",,False
1974,Film | Specialised Film in 1974,WSP,,False
1974,Film | Supporting Actor in 1974,Arthur Lowe,O Lucky Man!,True
1974,Film | Supporting Actor in 1974,Ian Bannen,The Offence,False
1974,Film | Supporting Actor in 1974,Denholm Elliott,A Doll's House,False
1974,Film | Supporting Actor in 1974,Michael Lonsdale,The Day Of The Jackal,False
